Issued At,Paid,Location,Ward,Ticket Destination,Zone Name,OS Bal,Cont.
01/02/2022 12:43,£0.00,KING STREET WEST CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
01/02/2022 12:44,£0.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Waiting,£70.00,1
01/02/2022 12:44,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 12:44,£25.00,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 12:47,£0.00,Castle Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 12:48,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 12:50,£25.00,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 12:50,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 12:50,£0.00,Rosamond Street West,Hulme,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 12:55,£0.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 12:58,£35.00,Perrymead Close,Hulme,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 13:00,£0.00,Phoenix Street,City Centre,Affixed to vehicle,GV Loading Bay,£70.00,23
01/02/2022 13:01,£0.00,Fenwick Street,Hulme,Affixed to vehicle,Residents Parking,£70.00,12
01/02/2022 13:05,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 13:06,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 13:07,£0.00,KING STREET WEST CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 13:09,£25.00,Carnarvon Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 13:10,£25.00,Port Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 13:12,£25.00,Carnarvon Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 13:13,£25.00,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 13:17,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 13:17,£25.00,Robert Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 13:18,£25.00,Robert Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 13:18,£0.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,No Loading at Any Time,£70.00,2
01/02/2022 13:21,£25.00,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 13:22,£35.00,Union Street (Ardwick),Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 13:23,£25.00,Robert Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 13:27,£0.00,Robert Street,Cheetham,Affixed to vehicle,Limited Waiting,£50.00,30
01/02/2022 13:28,£25.00,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
01/02/2022 13:28,£35.00,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 13:30,£25.00,Ducie Street (City Centre : ZONEC),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 13:32,£0.00,Markfield Avenue,Ardwick,Affixed to vehicle,Parked In A Restricted Street,£70.00,1
01/02/2022 13:33,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,86
01/02/2022 13:33,£50.00,Mayes Street (City Centre : ZONEC),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 13:34,£35.00,Arundel Street,HULME,Affixed to vehicle,Restricted Area,£0.00,1
01/02/2022 13:36,£35.00,Banff Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 13:38,£35.00,Arundel Street,HULME,Affixed to vehicle,Restricted Area,£0.00,1
01/02/2022 13:42,£25.00,Arundel Street,HULME,Affixed to vehicle,Restricted Area,£0.00,6
01/02/2022 13:43,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 13:44,£25.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 13:44,£25.00,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,24
01/02/2022 13:46,£25.00,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 13:46,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£70.00,87
01/02/2022 13:50,£25.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 13:52,£25.00,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,73
01/02/2022 13:53,£35.00,Ravensdale Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 13:54,£25.00,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,82
01/02/2022 13:54,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 13:54,£35.00,Ellesmere Street,HULME,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 13:56,£0.00,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 13:58,£25.00,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 13:59,£0.00,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 14:00,£0.00,Dickenson Road,Longsight,Affixed to vehicle,Restricted Area,£70.00,23
01/02/2022 14:03,£0.00,Spear Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 14:05,£35.00,Oak Road,DidsburyWest,Affixed to vehicle,No Loading at Any Time,£0.00,2
01/02/2022 14:06,£0.00,Ellesmere Street,HULME,Affixed to vehicle,Pay And Display,£50.00,6
01/02/2022 14:12,£50.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 14:15,£35.00,Cateaton Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 14:17,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 14:18,£35.00,Old Lansdowne Road,DidsburyWest,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 14:19,£0.00,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
01/02/2022 14:19,£25.00,Stockland Close,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 14:19,£0.00,Princess Street (Deansgate : ZONEA),Deansgate,Affixed to vehicle,Restricted Area,£50.00,5
01/02/2022 14:20,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 14:26,£0.00,Dagenham Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£70.00,1
01/02/2022 14:26,£35.00,Rainforth Street,Longsight,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 14:27,£25.00,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 14:29,£0.00,Crossway,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£70.00,1
01/02/2022 14:30,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
01/02/2022 14:31,£0.00,Great Jackson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 14:31,£0.00,Well Street,Piccadilly,Affixed to vehicle,GV Loading Bay,£70.00,25
01/02/2022 14:35,£35.00,Cheetham Hill Road (Cheetham),Cheetham,Affixed to vehicle,GV Loading Bay,£0.00,23
01/02/2022 14:36,£140.00,Chapel Walks,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
01/02/2022 14:37,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 14:39,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 14:43,£35.00,HIGHER ORMOND STREET,Ardwick,Affixed to vehicle,Disabled Bay,£0.00,40
01/02/2022 14:45,£35.00,Brown Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
01/02/2022 14:51,£0.00,Great Jackson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 14:52,£0.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 14:53,£35.00,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 14:55,£25.00,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 14:55,£0.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 14:56,£0.00,Cheapside,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1
01/02/2022 14:58,£35.00,Cundiff Road,ChorltonPark,Affixed to vehicle,Restriced Area,£0.00,1
01/02/2022 15:03,£35.00,Moss Lane East (Rusholme),Moss Side,Affixed to vehicle,Restricted Street,£0.00,1
01/02/2022 15:06,£35.00,Sidney Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 15:06,£35.00,Sandy Lane,ChorltonPark,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 15:07,£0.00,Cheapside,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 15:07,£35.00,Moss Lane East (Rusholme),Moss Side,Affixed to vehicle,Restricted Street,£0.00,1
01/02/2022 15:13,£25.00,Lockton Close,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 15:14,£152.00,Turner Street (City Centre),City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,21
01/02/2022 15:14,£0.00,City Road East,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 15:16,£35.00,Crab Lane,H Blackley,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 15:17,£25.00,Lockton Close,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 15:20,£50.00,City Road East,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 15:20,£35.00,Phoenix Street,City Centre,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 15:22,£0.00,Rowendale Street,City Centre,Affixed to vehicle,Pay and Display Parking,£50.00,24
01/02/2022 15:23,£25.00,Kincardine Road,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 15:23,£0.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,-£50.00,73
01/02/2022 15:23,£25.00,Hilton Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 15:24,£35.00,Minshull Street,Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,23
01/02/2022 15:26,£25.00,Kincardine Road,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
01/02/2022 15:28,£0.00,Lake Car Park,(None),Affixed to vehicle,Car Park,£50.00,83
01/02/2022 15:29,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 15:29,£0.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 15:31,£70.00,Devonshire Street North,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 15:37,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
01/02/2022 15:37,£25.00,Kincardine Road,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 15:37,£0.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 15:44,£0.00,CHINA TOWN CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 15:45,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 15:46,£0.00,CHINA TOWN CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 15:46,£50.00,Hardshaw Close,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 15:47,£35.00,Stamford Road,Longsight,Affixed to vehicle,Restricted Area,£0.00,40
01/02/2022 15:47,£25.00,Lena Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 15:47,£0.00,Brown Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
01/02/2022 15:53,£35.00,Delaunays Road (Crumpsall),Crumpsall,Affixed to vehicle,Restricted Area,£0.00,12
01/02/2022 15:57,£0.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
01/02/2022 15:57,£70.00,Ludgate Hill,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,1
01/02/2022 16:00,£50.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 16:03,£0.00,Rainforth Street,Longsight,Affixed to vehicle,No Waiting,£35.00,1
01/02/2022 16:06,£0.00,Brown Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
01/02/2022 16:11,£25.00,Dickenson Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,5
01/02/2022 16:12,£25.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:16,£25.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 16:18,£0.00,Dickinson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 16:19,£0.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£70.00,2
01/02/2022 16:20,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 16:21,£50.00,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:22,£0.00,Booth Street East,Hulme,Affixed to vehicle,Disabled Bay,£70.00,40
01/02/2022 16:23,£25.00,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:23,£25.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 16:24,£25.00,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:24,£50.00,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,82
01/02/2022 16:25,£70.00,Cambridge Street (City Centre),Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
01/02/2022 16:26,£0.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 16:27,£0.00,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£50.00,82
01/02/2022 16:28,£25.00,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:29,£0.00,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£50.00,73
01/02/2022 16:30,£25.00,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:30,£25.00,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 16:30,£35.00,Rosamond Street West,Hulme,Affixed to vehicle,Disabled Bay,£0.00,40
01/02/2022 16:31,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 16:35,£50.00,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:35,£0.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 16:36,£25.00,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:40,£35.00,Rusholme Place,Rusholme,Affixed to vehicle,Restricted Area,£0.00,2
01/02/2022 16:44,£0.00,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,£0.00,73
01/02/2022 16:44,£0.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
01/02/2022 16:45,£25.00,Ducie Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 16:48,£0.00,Cheapside,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
01/02/2022 16:48,£0.00,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 16:49,£0.00,Rusholme Place,Rusholme,Affixed to vehicle,Restricted Area,£70.00,1
01/02/2022 16:51,£25.00,Chepstow Street North,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 16:53,£35.00,Bootle Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 16:57,£0.00,Banff Road,Rusholme,Affixed to vehicle,No Loading at Any Time,£70.00,2
01/02/2022 16:58,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 16:58,£25.00,Hilton Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 16:59,£25.00,Chapeltown Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
01/02/2022 16:59,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 16:59,£35.00,Loxford Street,Hulme,Affixed to vehicle,Residents Parking,£0.00,12
01/02/2022 16:59,£35.00,Southgate (City Centre),Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
01/02/2022 17:00,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
01/02/2022 17:02,£25.00,Duke Place,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 17:04,£0.00,Great Marlborough Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 17:09,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 17:10,£35.00,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,No Loading at Any Time,£0.00,2
01/02/2022 17:13,£25.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 17:15,£35.00,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 17:16,£0.00,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£70.00,23
01/02/2022 17:17,£35.00,Palatine Road (Withington),Withington,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 17:17,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£70.00,87
01/02/2022 17:22,£70.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£0.00,2
01/02/2022 17:27,£25.00,Tonman Street,City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 17:31,£0.00,Wadeson Road,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 17:32,£25.00,Kincardine Road,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 17:37,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
01/02/2022 17:37,£35.00,Marshall Street,Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 17:38,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 17:40,£25.00,Deansgate Cul De Sac,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 17:40,£0.00,Mason Street,Piccadilly,Affixed to vehicle,No Waiting,£70.00,1
01/02/2022 17:41,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,82
01/02/2022 17:54,£35.00,Cross Keys Street,Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 17:55,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 17:58,£25.00,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 18:00,£25.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 18:05,£25.00,Whitworth Street West (City Centre : ZONEC),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 18:08,£50.00,Chepstow Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,73
01/02/2022 18:08,£35.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
01/02/2022 18:09,£35.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
01/02/2022 18:13,£35.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
01/02/2022 18:14,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
01/02/2022 18:17,£35.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
01/02/2022 18:23,£0.00,Rice Street,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
01/02/2022 18:23,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 18:29,£35.00,Oak Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,23
01/02/2022 18:30,£25.00,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 18:34,£25.00,Lloyd Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 18:41,£25.00,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 18:42,£0.00,Liverpool Road,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 18:46,£25.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 18:46,£35.00,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,No Loading at Any Time,£0.00,2
01/02/2022 18:48,£0.00,Port Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 18:55,£25.00,Liverpool Road,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 18:56,£0.00,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
01/02/2022 19:03,£0.00,Park Crescent,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,26
01/02/2022 19:03,£0.00,Sandy Lane,ChorltonPark,Affixed to vehicle,No Waiting At Any Time,£70.00,1
01/02/2022 19:07,£35.00,Rice Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
01/02/2022 19:08,£25.00,Brewer Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
01/02/2022 19:08,£0.00,Hilton Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 19:08,£25.00,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
01/02/2022 19:08,£35.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
01/02/2022 19:13,£35.00,Barlow Moor Road (Chorlton),Chorlton,Affixed to vehicle,No Waiting At Any Time,£0.00,1
