Issued,Paid,Status,Location,Ward,Ticket Destination,Restriction,Outstanding,Contravention
09/05/2021 15:11,£0.00,Post NtO,Rochdale Road (Gould Street to Bromley Street),MP&NH,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:12,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:12,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:12,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:13,£0.00,Pre-NtO Full Rate,Tib Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
09/05/2021 15:13,-£25.00,Pre-NtO Discount,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
09/05/2021 15:13,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:13,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:14,-£25.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
09/05/2021 15:14,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:14,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:15,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
09/05/2021 15:17,-£35.00,Pre-NtO Discount,Mitre Road,Longsight,Affixed to vehicle,No Waiting At Any Time,£0.00,1
09/05/2021 15:18,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
09/05/2021 15:18,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:19,-£25.00,Pre-NtO Discount,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
09/05/2021 15:20,-£25.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
09/05/2021 15:20,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:23,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:23,£0.00,Pre-NtO Full Rate,Marble Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
09/05/2021 15:25,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:25,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,82
09/05/2021 15:26,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:26,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:28,£0.00,Pre-NtO Full Rate,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
09/05/2021 15:28,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:29,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:31,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:32,£0.00,Pre-NtO Full Rate,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1
09/05/2021 15:33,£0.00,Pre-NtO Full Rate,Central Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£70.00,21
09/05/2021 15:34,-£30.00,Post NtO,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:34,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:35,£0.00,Pre-NtO Full Rate,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
09/05/2021 15:35,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:35,-£25.00,Post NtO,Lake Car Park,(None),Postal-vehicle drive away,Car Park,£0.00,83
09/05/2021 15:35,£0.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:36,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:37,£0.00,Pre-NtO Discount,Copperas Street,Piccadilly,Affixed to vehicle,Restricted Area,£25.00,5
09/05/2021 15:37,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:38,-£25.00,Pre-NtO Discount,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
09/05/2021 15:38,£0.00,Pre-NtO Full Rate,Nicholas Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
09/05/2021 15:39,£0.00,Pre-NtO Full Rate,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
09/05/2021 15:39,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:41,-£25.00,Pre-NtO Discount,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,82
09/05/2021 15:43,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:44,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:47,-£25.00,Pre-NtO Discount,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
09/05/2021 15:48,-£30.00,Post NtO,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:48,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:49,-£25.00,Pre-NtO Discount,CHINA TOWN CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
09/05/2021 15:50,£0.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 15:50,-£30.00,Post NtO,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:50,-£25.00,Pre-NtO Discount,West Mosely Street,Deansgate,Affixed to vehicle,Restricted Area,£0.00,5
09/05/2021 15:54,£0.00,Pre-NtO Full Rate,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
09/05/2021 15:55,£0.00,Pre-NtO Full Rate,Duke Street,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
09/05/2021 15:56,-£35.00,Pre-NtO Discount,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,£0.00,87
09/05/2021 15:56,-£25.00,Pre-NtO Discount,Chancery Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
09/05/2021 15:57,-£35.00,Pre-NtO Discount,St Marys Street (City Centre),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
09/05/2021 15:58,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 15:58,£0.00,Pre-NtO Full Rate,Bonsall Street,Hulme,Affixed to vehicle,Pedestrian Crossing,£70.00,99
09/05/2021 15:58,-£35.00,Pre-NtO Discount,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,Taxi Stand,£0.00,45
09/05/2021 15:59,£0.00,Pre-NtO Full Rate,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,£50.00,83
09/05/2021 16:00,£50.00,Cancelled,KING STREET WEST CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
09/05/2021 16:00,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:00,£0.00,Pre-NtO Discount,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£25.00,6
09/05/2021 16:01,£0.00,Pre-NtO Full Rate,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,£70.00,87
09/05/2021 16:01,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:02,-£25.00,Pre-NtO Discount,CHINA TOWN CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
09/05/2021 16:02,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:03,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:03,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:03,£0.00,Pre-NtO Full Rate,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:03,£30.00,Cancelled,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:03,-£25.00,Pre-NtO Discount,Marble Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
09/05/2021 16:04,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:04,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:06,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:06,-£25.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
09/05/2021 16:07,-£30.00,Post NtO,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:08,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:08,-£25.00,Pre-NtO Discount,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
09/05/2021 16:10,-£25.00,Pre-NtO Discount,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
09/05/2021 16:12,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:13,£0.00,Pre-NtO Full Rate,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:14,£0.00,Pre-NtO Full Rate,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
09/05/2021 16:14,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:15,£0.00,Pre-NtO Full Rate,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:16,-£30.00,Post NtO,Rochdale Road (Lathbury Road to Queens Road),MP&NH,Postal (from Cctv Review Client),Restricted Area,£0.00,34
09/05/2021 16:16,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:16,-£25.00,Pre-NtO Discount,Southgate (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
09/05/2021 16:16,-£35.00,Pre-NtO Discount,BALE STREET,Southern Lap,Handed To Driver,GV Loading Bay,£0.00,23
09/05/2021 16:17,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:17,-£25.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
09/05/2021 16:17,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:18,-£35.00,Pre-NtO Discount,Dagenham Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
09/05/2021 16:18,£0.00,Pre-NtO Full Rate,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£50.00,5
09/05/2021 16:18,£35.00,Cancelled,Dagenham Road,Rusholme,Spoil,No Waiting At Any Time,£35.00,1
09/05/2021 16:19,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:20,£0.00,Pre-NtO Full Rate,Dantzic Street (City Centre),Piccadilly,Handed To Driver,GV Loading Bay,£70.00,25
09/05/2021 16:20,-£35.00,Pre-NtO Discount,Dagenham Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,27
09/05/2021 16:20,-£35.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
09/05/2021 16:21,£0.00,Post NtO,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:23,£0.00,Pre-NtO Full Rate,Hall Car Park,(None),Affixed to vehicle,Car Park,£50.00,83
09/05/2021 16:23,-£25.00,Pre-NtO Discount,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,24
09/05/2021 16:24,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:25,-£35.00,Pre-NtO Discount,Cateaton Street,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
09/05/2021 16:25,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:28,£0.00,Pre-NtO Full Rate,Hall Car Park,(None),Affixed to vehicle,Car Park,£50.00,86
09/05/2021 16:30,£0.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£25.00,86
09/05/2021 16:30,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
09/05/2021 16:30,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:30,-£30.00,Post NtO,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:31,£0.00,Pre-NtO Full Rate,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
09/05/2021 16:31,£0.00,Pre-NtO Full Rate,John Dalton Street,Deansgate,Affixed to vehicle,GV Loading Bay,£70.00,23
09/05/2021 16:31,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:32,-£35.00,Pre-NtO Discount,John Dalton Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
09/05/2021 16:32,-£25.00,Pre-NtO Discount,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
09/05/2021 16:32,-£25.00,Pre-NtO Discount,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
09/05/2021 16:33,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:33,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:33,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:35,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
09/05/2021 16:36,£0.00,Pre-NtO Full Rate,Great Marlborough Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
09/05/2021 16:37,£0.00,Pre-NtO Full Rate,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
09/05/2021 16:38,£0.00,Pre-NtO Full Rate,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
09/05/2021 16:38,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:38,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
09/05/2021 16:38,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:38,£0.00,Pre-NtO Full Rate,Birchin Lane,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£70.00,1
09/05/2021 16:38,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:39,£0.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:40,£0.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:40,£0.00,Pre-NtO Full Rate,Hulme Street (City Centre : CENTRAL),Deansgate,Handed To Driver,No Loading at Any Time,£70.00,2
09/05/2021 16:41,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
09/05/2021 16:42,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),Bus Lane,£0.00,34
09/05/2021 16:42,-£25.00,Pre-NtO Discount,Brewer Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,24
09/05/2021 16:43,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:43,£0.00,Pre-NtO Full Rate,BRIDGEWATER PLACE,NorthQuarter,Affixed to vehicle,No Waiting At Any Time,£70.00,1
09/05/2021 16:44,£25.00,Cancelled,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
09/05/2021 16:45,-£35.00,Pre-NtO Discount,Holland Road,Crumpsall,Affixed to vehicle,No Waiting At Any Time,£0.00,1
09/05/2021 16:46,-£25.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
09/05/2021 16:46,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
09/05/2021 16:47,£0.00,Post NtO,Hall Car Park,(None),Postal-vehicle drive away,Car Park,£70.00,87
09/05/2021 16:47,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
09/05/2021 16:48,£0.00,Pre-NtO Full Rate,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
09/05/2021 16:48,£0.00,Pre-NtO Full Rate,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
09/05/2021 16:49,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),Bus Lane,£30.00,34
09/05/2021 16:49,-£25.00,Pre-NtO Discount,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
09/05/2021 16:51,-£50.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
09/05/2021 16:51,£0.00,Pre-NtO Full Rate,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
09/05/2021 16:52,-£35.00,Pre-NtO Discount,Tib Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
