Issued At,Paid,Location,Ward,Ticket Destination,Zone Name,OS Bal,Cont
13/04/2022 12:09,£0.00,CHINA TOWN CAR PARK,(None),Affixed to vehicle,mc1525,Car Park,73
13/04/2022 12:09,£25.00,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,MC1489,Car Park,73
13/04/2022 12:14,£0.00,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,MC1489,Car Park,73
13/04/2022 12:20,£0.00,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,MC1489,Car Park,73
13/04/2022 12:21,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1235,Car Park,73
13/04/2022 12:26,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1399,Car Park,73
13/04/2022 12:27,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1505,Car Park,73
13/04/2022 12:27,£25.00,KING STREET WEST CAR PARK,(None),Affixed to vehicle,MC1397,Car Park,73
13/04/2022 12:31,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1505,Car Park,73
13/04/2022 12:37,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1399,Car Park,73
13/04/2022 12:37,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1406,Car Park,73
13/04/2022 12:43,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1235,Car Park,73
13/04/2022 12:46,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1415,Car Park,87
13/04/2022 12:47,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1399,Car Park,73
13/04/2022 12:47,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1505,Car Park,73
13/04/2022 12:51,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1505,Car Park,73
13/04/2022 12:53,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1403,Car Park,73
13/04/2022 12:54,£35.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1406,Car Park,87
13/04/2022 13:06,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1235,Car Park,73
13/04/2022 13:10,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1235,Car Park,73
13/04/2022 13:12,£25.00,SHEFFIELD STREET CAR PARK,Piccadilly,Affixed to vehicle,MC1054,Car Park,73
13/04/2022 13:14,£0.00,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,MC1123,Car Park,73
13/04/2022 13:26,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1415,Car Park,73
13/04/2022 13:28,£0.00,School Lane (North Carpark),DidsburyWest,Affixed to vehicle,MC1442,Parking Place,86
13/04/2022 13:28,£25.00,SHEFFIELD STREET CAR PARK,Piccadilly,Affixed to vehicle,MC1054,Car Park,73
13/04/2022 13:32,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1235,Car Park,73
13/04/2022 13:32,£25.00,Wythenshawe Forum Car Park,Baguley,Affixed to vehicle,MC1089,Car Park,83
13/04/2022 13:37,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1235,Car Park,73
13/04/2022 13:47,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,MC1477,Car Park,73
13/04/2022 13:50,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1415,Car Park,87
13/04/2022 13:52,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1378,Car Park,73
13/04/2022 13:58,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1415,Car Park,73
13/04/2022 13:59,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1378,Car Park,73
13/04/2022 14:03,£0.00,KING STREET WEST CAR PARK,(None),Affixed to vehicle,MC1397,Car Park,73
13/04/2022 14:04,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1378,Car Park,73
13/04/2022 14:08,£25.00,KING STREET WEST CAR PARK,(None),Affixed to vehicle,MC1397,Car Park,73
13/04/2022 14:10,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1235,Car Park,73
13/04/2022 14:15,£0.00,Bridge Street Car Park,Deansgate,Affixed to vehicle,MC1537,Car Park,73
13/04/2022 14:15,£25.00,KING STREET WEST CAR PARK,(None),Affixed to vehicle,MC1397,Car Park,73
13/04/2022 14:16,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,MC1415,Car Park,73
